time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
891.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,445,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
892.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,459,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
893.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,578,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
894.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,542,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
895.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,438,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
896.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,451,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
897.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,488,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
898.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,411,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
899.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,472,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
900.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,486,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
901.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,514,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
902.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,430,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
903.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,493,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
904.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,408,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
905.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,537,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
906.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,549,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
907.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,563,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
908.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,554,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
909.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,433,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
910.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,504,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
911.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,515,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
912.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,512,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
913.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,504,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
914.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,542,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
915.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,523,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
916.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,496,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
917.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,407,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
918.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,496,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
919.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,495,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
920.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,538,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
921.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,408,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
922.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,455,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
923.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,536,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
924.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,516,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
925.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,490,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
926.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,494,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
927.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,546,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
928.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,475,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
929.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,417,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
930.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,512,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
931.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,573,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
932.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,443,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
933.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,519,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
934.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,494,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
935.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,495,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
936.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,512,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
937.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,508,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
938.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,545,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
939.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,504,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
940.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,575,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
941.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,417,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
942.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,561,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
943.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,458,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
944.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,430,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
945.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,425,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
946.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,407,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
947.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,532,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
948.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,550,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
949.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,461,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
950.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,529,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
951.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,487,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
952.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,575,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
953.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,549,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
954.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,475,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
955.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,417,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
956.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,556,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
957.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,466,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
958.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,478,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
959.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,596,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
960.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,419,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
961.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,577,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
962.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,556,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
963.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,564,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
964.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,481,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
965.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,492,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
966.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,590,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
967.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,587,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
968.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,512,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
969.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,519,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
970.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,557,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
971.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,522,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
972.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,470,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
973.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,439,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
974.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,439,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
975.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,505,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
976.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,414,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
977.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,427,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
978.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,471,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
979.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,511,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
980.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,489,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
981.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,545,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
982.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,598,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
983.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,562,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
984.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,420,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
985.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,487,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
986.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,479,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
987.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,587,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
988.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,536,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
989.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,447,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
990.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,441,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
991.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,512,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
992.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,492,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
993.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,420,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
994.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,471,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
995.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,556,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
996.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,536,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
997.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,543,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
998.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,589,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
999.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,424,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
1000.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,489,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
