#======================================
Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 57, 1, 4270, 4270, 4270.116, 0.116, 110, 0, 4270.116, 4272.306, 2.19, 1100, 4272.306, 4272.471, 0.165, 165, 0, 4272.471, 4274.02, 1.549, 825, 4274.02, 4274.13, 0.11, 110, 0, 4274.13, 4276.319, 2.19, 1100, 4276.319, 4276.411, 0.091, 91, 0, 4276.411, 4282.914, 6.503, 2730, 4282.914, 4283.005, 0.091, 91, 0, 4283.005, 4283.005, 0, 0,    12.889,
 58, 1, 4280, 4280, 4280.116, 0.116, 110, 0, 4280.116, 4282.282, 2.166, 1100, 4282.282, 4282.447, 0.165, 165, 0, 4282.447, 4284.136, 1.689, 825, 4284.136, 4284.246, 0.11, 110, 0, 4284.246, 4286.721, 2.475, 1100, 4286.721, 4286.812, 0.091, 91, 0, 4286.812, 4293.49, 6.677, 2730, 4293.49, 4293.581, 0.091, 91, 0, 4293.581, 4293.581, 0, 0,    13.465,
 59, 1, 4290, 4290, 4290.116, 0.116, 110, 0, 4290.116, 4292.85, 2.734, 1100, 4292.85, 4293.015, 0.165, 165, 0, 4293.015, 4294.645, 1.63, 825, 4294.645, 4294.755, 0.11, 110, 0, 4294.755, 4297.48, 2.725, 1100, 4297.48, 4297.571, 0.091, 91, 0, 4297.571, 4304.156, 6.586, 2730, 4304.156, 4304.247, 0.091, 91, 0, 4304.247, 4304.247, 0, 0,    14.131,
 60, 1, 4300, 4300, 4300.106, 0.106, 100, 0, 4300.106, 4302.243, 2.137, 1000, 4302.243, 4302.394, 0.15, 150, 0, 4302.394, 4304.046, 1.653, 750, 4304.046, 4304.146, 0.1, 100, 0, 4304.146, 4306.446, 2.299, 1000, 4306.446, 4306.529, 0.083, 83, 0, 4306.529, 4311.562, 5.033, 2490, 4311.562, 4311.645, 0.083, 83, 0, 4311.645, 4311.645, 0, 0,    11.539,
 61, 1, 4310, 4310, 4310.106, 0.106, 100, 0, 4310.106, 4312.169, 2.063, 1000, 4312.169, 4312.319, 0.15, 150, 0, 4312.319, 4314.02, 1.701, 750, 4314.02, 4314.12, 0.1, 100, 0, 4314.12, 4316.29, 2.169, 1000, 4316.29, 4316.373, 0.083, 83, 0, 4316.373, 4322.314, 5.942, 2490, 4322.314, 4322.397, 0.083, 83, 0, 4322.397, 4322.397, 0, 0,    12.291,
 62, 1, 4320, 4320, 4320.106, 0.106, 100, 0, 4320.106, 4322.294, 2.188, 1000, 4322.294, 4322.444, 0.15, 150, 0, 4322.444, 4323.999, 1.555, 750, 4323.999, 4324.099, 0.1, 100, 0, 4324.099, 4326.136, 2.036, 1000, 4326.136, 4326.219, 0.083, 83, 0, 4326.219, 4331.751, 5.532, 2490, 4331.751, 4331.834, 0.083, 83, 0, 4331.834, 4331.834, 0, 0,    11.728,
 63, 1, 4330, 4330, 4330.116, 0.116, 110, 0, 4330.116, 4332.45, 2.334, 1100, 4332.45, 4332.615, 0.165, 165, 0, 4332.615, 4334.563, 1.948, 825, 4334.563, 4334.673, 0.11, 110, 0, 4334.673, 4336.62, 1.947, 1100, 4336.62, 4336.711, 0.091, 91, 0, 4336.711, 4342.802, 6.091, 2730, 4342.802, 4342.894, 0.091, 91, 0, 4342.894, 4342.894, 0, 0,    12.778,
 64, 1, 4340, 4340, 4340.116, 0.116, 110, 0, 4340.116, 4342.493, 2.377, 1100, 4342.493, 4342.658, 0.165, 165, 0, 4342.658, 4344.206, 1.548, 825, 4344.206, 4344.316, 0.11, 110, 0, 4344.316, 4346.59, 2.275, 1100, 4346.59, 4346.681, 0.091, 91, 0, 4346.681, 4352.253, 5.571, 2730, 4352.253, 4352.344, 0.091, 91, 0, 4352.344, 4352.344, 0, 0,    12.228,
 65, 1, 4350, 4350, 4350.116, 0.116, 110, 0, 4350.116, 4352.624, 2.508, 1100, 4352.624, 4352.788, 0.165, 165, 0, 4352.788, 4354.774, 1.985, 825, 4354.774, 4354.884, 0.11, 110, 0, 4354.884, 4357.291, 2.407, 1100, 4357.291, 4357.382, 0.091, 91, 0, 4357.382, 4362.959, 5.577, 2730, 4362.959, 4363.05, 0.091, 91, 0, 4363.05, 4363.05, 0, 0,    12.934,
 66, 1, 4360, 4360, 4360.116, 0.116, 110, 0, 4360.116, 4362.979, 2.863, 1100, 4362.979, 4363.144, 0.165, 165, 0, 4363.144, 4364.866, 1.723, 825, 4364.866, 4364.976, 0.11, 110, 0, 4364.976, 4367.141, 2.165, 1100, 4367.141, 4367.232, 0.091, 91, 0, 4367.232, 4373.601, 6.368, 2730, 4373.601, 4373.692, 0.091, 91, 0, 4373.692, 4373.692, 0, 0,    13.576,
 67, 1, 4370, 4370, 4370.106, 0.106, 100, 0, 4370.106, 4372.464, 2.358, 1000, 4372.464, 4372.615, 0.15, 150, 0, 4372.615, 4374.255, 1.64, 750, 4374.255, 4374.355, 0.1, 100, 0, 4374.355, 4376.462, 2.107, 1000, 4376.462, 4376.545, 0.083, 83, 0, 4376.545, 4381.801, 5.257, 2490, 4381.801, 4381.884, 0.083, 83, 0, 4381.884, 4381.884, 0, 0,    11.778,
 68, 1, 4380, 4380, 4380.116, 0.116, 110, 0, 4380.116, 4382.507, 2.391, 1100, 4382.507, 4382.672, 0.165, 165, 0, 4382.672, 4384.5, 1.827, 825, 4384.5, 4384.61, 0.11, 110, 0, 4384.61, 4387.162, 2.553, 1100, 4387.162, 4387.253, 0.091, 91, 0, 4387.253, 4393.156, 5.903, 2730, 4393.156, 4393.247, 0.091, 91, 0, 4393.247, 4393.247, 0, 0,    13.131,
 69, 1, 4390, 4390, 4390.116, 0.116, 110, 0, 4390.116, 4392.147, 2.031, 1100, 4392.147, 4392.312, 0.165, 165, 0, 4392.312, 4393.91, 1.598, 825, 4393.91, 4394.02, 0.11, 110, 0, 4394.02, 4396.236, 2.216, 1100, 4396.236, 4396.327, 0.091, 91, 0, 4396.327, 4401.547, 5.22, 2730, 4401.547, 4401.638, 0.091, 91, 0, 4401.638, 4401.638, 0, 0,    11.523,
 70, 1, 4400, 4400, 4400.116, 0.116, 110, 0, 4400.116, 4402.484, 2.368, 1100, 4402.484, 4402.649, 0.165, 165, 0, 4402.649, 4404.644, 1.995, 825, 4404.644, 4404.754, 0.11, 110, 0, 4404.754, 4406.88, 2.127, 1100, 4406.88, 4406.972, 0.091, 91, 0, 4406.972, 4413.024, 6.052, 2730, 4413.024, 4413.115, 0.091, 91, 0, 4413.115, 4413.115, 0, 0,    12.999,
 71, 1, 4410, 4410, 4410.106, 0.106, 100, 0, 4410.106, 4412.276, 2.17, 1000, 4412.276, 4412.426, 0.15, 150, 0, 4412.426, 4414.02, 1.594, 750, 4414.02, 4414.12, 0.1, 100, 0, 4414.12, 4416.292, 2.172, 1000, 4416.292, 4416.375, 0.083, 83, 0, 4416.375, 4422, 5.625, 2490, 4422, 4422.083, 0.083, 83, 0, 4422.083, 4422.083, 0, 0,    11.977,
 72, 1, 4420, 4420, 4420.116, 0.116, 110, 0, 4420.116, 4422.458, 2.342, 1100, 4422.458, 4422.633, 0.175, 165, 0, 4422.633, 4424.49, 1.857, 825, 4424.49, 4424.6, 0.11, 110, 0, 4424.6, 4427.037, 2.437, 1100, 4427.037, 4427.128, 0.091, 91, 0, 4427.128, 4432.319, 5.191, 2730, 4432.319, 4432.41, 0.091, 91, 0, 4432.41, 4432.41, 0, 0,    12.294,
 73, 1, 4430, 4430, 4430.116, 0.116, 110, 0, 4430.116, 4432.65, 2.534, 1100, 4432.65, 4432.815, 0.165, 165, 0, 4432.815, 4434.759, 1.944, 825, 4434.759, 4434.869, 0.11, 110, 0, 4434.869, 4437.672, 2.803, 1100, 4437.672, 4437.763, 0.091, 91, 0, 4437.763, 4443.434, 5.671, 2730, 4443.434, 4443.525, 0.091, 91, 0, 4443.525, 4443.525, 0, 0,    13.409,
 74, 1, 4440, 4440, 4440.116, 0.116, 110, 0, 4440.116, 4442.471, 2.355, 1100, 4442.471, 4442.637, 0.165, 165, 0, 4442.637, 4444.591, 1.954, 825, 4444.591, 4444.701, 0.11, 110, 0, 4444.701, 4447.028, 2.327, 1100, 4447.028, 4447.119, 0.091, 91, 0, 4447.119, 4451.926, 4.808, 2730, 4451.926, 4452.018, 0.091, 91, 0, 4452.018, 4452.018, 0, 0,    11.902,
 75, 1, 4450, 4450, 4450.106, 0.106, 100, 0, 4450.106, 4452.529, 2.423, 1000, 4452.529, 4452.679, 0.15, 150, 0, 4452.679, 4454.38, 1.701, 750, 4454.38, 4454.479, 0.1, 100, 0, 4454.479, 4456.664, 2.184, 1000, 4456.664, 4456.747, 0.083, 83, 0, 4456.747, 4461.437, 4.69, 2490, 4461.437, 4461.52, 0.083, 83, 0, 4461.52, 4461.52, 0, 0,    11.414,
 76, 1, 4460, 4460, 4460.106, 0.106, 100, 0, 4460.106, 4462.477, 2.372, 1000, 4462.477, 4462.628, 0.15, 150, 0, 4462.628, 4464.215, 1.588, 750, 4464.215, 4464.315, 0.1, 100, 0, 4464.315, 4466.296, 1.981, 1000, 4466.296, 4466.379, 0.083, 83, 0, 4466.379, 4471.811, 5.432, 2490, 4471.811, 4471.894, 0.083, 83, 0, 4471.894, 4471.894, 0, 0,    11.788,
 77, 1, 4470, 4470, 4470.106, 0.106, 100, 0, 4470.106, 4472.209, 2.103, 1000, 4472.209, 4472.359, 0.15, 150, 0, 4472.359, 4474.063, 1.704, 750, 4474.063, 4474.163, 0.1, 100, 0, 4474.163, 4476.326, 2.163, 1000, 4476.326, 4476.409, 0.083, 83, 0, 4476.409, 4482.084, 5.674, 2490, 4482.084, 4482.167, 0.083, 83, 0, 4482.167, 4482.167, 0, 0,    12.061,
 78, 1, 4480, 4480, 4480.106, 0.106, 100, 0, 4480.106, 4482.197, 2.091, 1000, 4482.197, 4482.347, 0.15, 150, 0, 4482.347, 4483.987, 1.639, 750, 4483.987, 4484.087, 0.1, 100, 0, 4484.087, 4486.319, 2.233, 1000, 4486.319, 4486.402, 0.083, 83, 0, 4486.402, 4492.46, 6.058, 2490, 4492.46, 4492.543, 0.083, 83, 0, 4492.543, 4492.543, 0, 0,    12.437,
 79, 1, 4490, 4490, 4490.116, 0.116, 110, 0, 4490.116, 4492.556, 2.44, 1100, 4492.556, 4492.721, 0.165, 165, 0, 4492.721, 4494.442, 1.72, 825, 4494.442, 4494.552, 0.11, 110, 0, 4494.552, 4496.832, 2.28, 1100, 4496.832, 4496.923, 0.091, 91, 0, 4496.923, 4502.576, 5.653, 2730, 4502.576, 4502.667, 0.091, 91, 0, 4502.667, 4502.667, 0, 0,    12.551,
 80, 1, 4500, 4500, 4500.116, 0.116, 110, 0, 4500.116, 4502.433, 2.317, 1100, 4502.433, 4502.598, 0.165, 165, 0, 4502.598, 4504.424, 1.826, 825, 4504.424, 4504.534, 0.11, 110, 0, 4504.534, 4507.008, 2.474, 1100, 4507.008, 4507.099, 0.091, 91, 0, 4507.099, 4513.492, 6.393, 2730, 4513.492, 4513.583, 0.091, 91, 0, 4513.583, 4513.583, 0, 0,    13.467,
 81, 1, 4510, 4510, 4510.106, 0.106, 100, 0, 4510.106, 4512.42, 2.314, 1000, 4512.42, 4512.57, 0.15, 150, 0, 4512.57, 4514.124, 1.554, 750, 4514.124, 4514.224, 0.1, 100, 0, 4514.224, 4516.17, 1.946, 1000, 4516.17, 4516.253, 0.083, 83, 0, 4516.253, 4521.779, 5.527, 2490, 4521.779, 4521.863, 0.083, 83, 0, 4521.863, 4521.863, 0, 0,    11.757,
 82, 1, 4520, 4520, 4520.116, 0.116, 110, 0, 4520.116, 4522.339, 2.223, 1100, 4522.339, 4522.504, 0.165, 165, 0, 4522.504, 4524.04, 1.536, 825, 4524.04, 4524.15, 0.11, 110, 0, 4524.15, 4526.356, 2.206, 1100, 4526.356, 4526.447, 0.091, 91, 0, 4526.447, 4532.104, 5.657, 2730, 4532.104, 4532.195, 0.091, 91, 0, 4532.195, 4532.195, 0, 0,    12.079,
 83, 1, 4530, 4530, 4530.106, 0.106, 100, 0, 4530.106, 4532.338, 2.232, 1000, 4532.338, 4532.488, 0.15, 150, 0, 4532.488, 4533.975, 1.487, 750, 4533.975, 4534.075, 0.1, 100, 0, 4534.075, 4536.368, 2.293, 1000, 4536.368, 4536.451, 0.083, 83, 0, 4536.451, 4542.656, 6.204, 2490, 4542.656, 4542.739, 0.083, 83, 0, 4542.739, 4542.739, 0, 0,    12.633,
 84, 1, 4540, 4540, 4540.116, 0.116, 110, 0, 4540.116, 4542.441, 2.325, 1100, 4542.441, 4542.606, 0.165, 165, 0, 4542.606, 4544.207, 1.601, 825, 4544.207, 4544.317, 0.11, 110, 0, 4544.317, 4546.708, 2.391, 1100, 4546.708, 4546.799, 0.091, 91, 0, 4546.799, 4552.651, 5.852, 2730, 4552.651, 4552.742, 0.091, 91, 0, 4552.742, 4552.742, 0, 0,    12.626,
 85, 1, 4550, 4550, 4550.106, 0.106, 100, 0, 4550.106, 4552.161, 2.055, 1000, 4552.161, 4552.311, 0.15, 150, 0, 4552.311, 4553.874, 1.563, 750, 4553.874, 4553.974, 0.1, 100, 0, 4553.974, 4556.02, 2.046, 1000, 4556.02, 4556.103, 0.083, 83, 0, 4556.103, 4561.768, 5.665, 2490, 4561.768, 4561.851, 0.083, 83, 0, 4561.851, 4561.851, 0, 0,    11.745,
 86, 1, 4560, 4560, 4560.116, 0.116, 110, 0, 4560.116, 4562.448, 2.332, 1100, 4562.448, 4562.613, 0.165, 165, 0, 4562.613, 4564.464, 1.851, 825, 4564.464, 4564.574, 0.11, 110, 0, 4564.574, 4566.951, 2.378, 1100, 4566.951, 4567.042, 0.091, 91, 0, 4567.042, 4572.929, 5.886, 2730, 4572.929, 4573.02, 0.091, 91, 0, 4573.02, 4573.02, 0, 0,    12.904,
 87, 1, 4570, 4570, 4570.106, 0.106, 100, 0, 4570.106, 4572.473, 2.367, 1000, 4572.473, 4572.623, 0.15, 150, 0, 4572.623, 4574.17, 1.547, 750, 4574.17, 4574.27, 0.1, 100, 0, 4574.27, 4576.466, 2.196, 1000, 4576.466, 4576.549, 0.083, 83, 0, 4576.549, 4582.201, 5.652, 2490, 4582.201, 4582.284, 0.083, 83, 0, 4582.284, 4582.284, 0, 0,    12.178,
 88, 1, 4580, 4580, 4580.106, 0.106, 100, 0, 4580.106, 4582.221, 2.115, 1000, 4582.221, 4582.371, 0.15, 150, 0, 4582.371, 4584.05, 1.679, 750, 4584.05, 4584.15, 0.1, 100, 0, 4584.15, 4586.03, 1.88, 1000, 4586.03, 4586.113, 0.083, 83, 0, 4586.113, 4591.694, 5.581, 2490, 4591.694, 4591.777, 0.083, 83, 0, 4591.777, 4591.777, 0, 0,    11.671,
 89, 1, 4590, 4590, 4590.116, 0.116, 110, 0, 4590.116, 4592.526, 2.41, 1100, 4592.526, 4592.691, 0.165, 165, 0, 4592.691, 4594.534, 1.843, 825, 4594.534, 4594.644, 0.11, 110, 0, 4594.644, 4596.759, 2.115, 1100, 4596.759, 4596.851, 0.091, 91, 0, 4596.851, 4602.734, 5.883, 2730, 4602.734, 4602.825, 0.091, 91, 0, 4602.825, 4602.825, 0, 0,    12.709,
 90, 1, 4600, 4600, 4600.116, 0.116, 110, 0, 4600.116, 4602.282, 2.166, 1100, 4602.282, 4602.447, 0.165, 165, 0, 4602.447, 4604.298, 1.851, 825, 4604.298, 4604.408, 0.11, 110, 0, 4604.408, 4606.41, 2.002, 1100, 4606.41, 4606.502, 0.091, 91, 0, 4606.502, 4612.451, 5.95, 2730, 4612.451, 4612.542, 0.091, 91, 0, 4612.542, 4612.542, 0, 0,    12.426,
 91, 1, 4610, 4610, 4610.116, 0.116, 110, 0, 4610.116, 4612.677, 2.561, 1100, 4612.677, 4612.842, 0.165, 165, 0, 4612.842, 4614.605, 1.763, 825, 4614.605, 4614.715, 0.11, 110, 0, 4614.715, 4616.871, 2.156, 1100, 4616.871, 4616.962, 0.091, 91, 0, 4616.962, 4622.765, 5.803, 2730, 4622.765, 4622.865, 0.1, 91, 0, 4622.865, 4622.865, 0, 0,    12.749,
 92, 1, 4620, 4620, 4620.106, 0.106, 100, 0, 4620.106, 4622.4, 2.294, 1000, 4622.4, 4622.551, 0.15, 150, 0, 4622.551, 4624.046, 1.496, 750, 4624.046, 4624.146, 0.1, 100, 0, 4624.146, 4626.279, 2.132, 1000, 4626.279, 4626.362, 0.083, 83, 0, 4626.362, 4631.896, 5.534, 2490, 4631.896, 4631.979, 0.083, 83, 0, 4631.979, 4631.979, 0, 0,    11.873,
 93, 1, 4630, 4630, 4630.106, 0.106, 100, 0, 4630.106, 4632.284, 2.179, 1000, 4632.284, 4632.434, 0.15, 150, 0, 4632.434, 4633.905, 1.47, 750, 4633.905, 4634.015, 0.11, 100, 0, 4634.015, 4636.391, 2.377, 1000, 4636.391, 4636.474, 0.083, 83, 0, 4636.474, 4641.505, 5.03, 2490, 4641.505, 4641.588, 0.083, 83, 0, 4641.588, 4641.588, 0, 0,    11.482,
 94, 1, 4640, 4640, 4640.116, 0.116, 110, 0, 4640.116, 4642.623, 2.506, 1100, 4642.623, 4642.788, 0.165, 165, 0, 4642.788, 4644.622, 1.835, 825, 4644.622, 4644.733, 0.11, 110, 0, 4644.733, 4646.795, 2.063, 1100, 4646.795, 4646.886, 0.091, 91, 0, 4646.886, 4652.305, 5.418, 2730, 4652.305, 4652.396, 0.091, 91, 0, 4652.396, 4652.396, 0, 0,    12.280,
 95, 1, 4650, 4650, 4650.116, 0.116, 110, 0, 4650.116, 4652.755, 2.64, 1100, 4652.755, 4652.92, 0.165, 165, 0, 4652.92, 4654.604, 1.684, 825, 4654.604, 4654.714, 0.11, 110, 0, 4654.714, 4657.527, 2.813, 1100, 4657.527, 4657.618, 0.091, 91, 0, 4657.618, 4663.145, 5.527, 2730, 4663.145, 4663.236, 0.091, 91, 0, 4663.236, 4663.236, 0, 0,    13.120,
 96, 1, 4660, 4660, 4660.106, 0.106, 100, 0, 4660.106, 4662.29, 2.184, 1000, 4662.29, 4662.44, 0.15, 150, 0, 4662.44, 4664.142, 1.702, 750, 4664.142, 4664.242, 0.1, 100, 0, 4664.242, 4666.152, 1.91, 1000, 4666.152, 4666.235, 0.083, 83, 0, 4666.235, 4671.99, 5.754, 2490, 4671.99, 4672.073, 0.083, 83, 0, 4672.073, 4672.073, 0, 0,    11.967,
 97, 1, 4670, 4670, 4670.116, 0.116, 110, 0, 4670.116, 4672.495, 2.379, 1100, 4672.495, 4672.66, 0.165, 165, 0, 4672.66, 4674.397, 1.738, 825, 4674.397, 4674.508, 0.11, 110, 0, 4674.508, 4676.668, 2.161, 1100, 4676.668, 4676.76, 0.091, 91, 0, 4676.76, 4682.455, 5.695, 2730, 4682.455, 4682.546, 0.091, 91, 0, 4682.546, 4682.546, 0, 0,    12.431,
 98, 1, 4680, 4680, 4680.106, 0.106, 100, 0, 4680.106, 4682.072, 1.966, 1000, 4682.072, 4682.222, 0.15, 150, 0, 4682.222, 4683.775, 1.553, 750, 4683.775, 4683.875, 0.1, 100, 0, 4683.875, 4685.857, 1.983, 1000, 4685.857, 4685.941, 0.083, 83, 0, 4685.941, 4691.952, 6.012, 2490, 4691.952, 4692.035, 0.083, 83, 0, 4692.035, 4692.035, 0, 0,    11.929,
 99, 1, 4690, 4690, 4690.106, 0.106, 100, 0, 4690.106, 4692.116, 2.01, 1000, 4692.116, 4692.266, 0.15, 150, 0, 4692.266, 4693.851, 1.585, 750, 4693.851, 4693.951, 0.1, 100, 0, 4693.951, 4696.069, 2.117, 1000, 4696.069, 4696.152, 0.083, 83, 0, 4696.152, 4701.706, 5.555, 2490, 4701.706, 4701.79, 0.083, 83, 0, 4701.79, 4701.79, 0, 0,    11.684,
 100, 1, 4700, 4700, 4700.116, 0.116, 110, 0, 4700.116, 4702.777, 2.661, 1100, 4702.777, 4702.942, 0.165, 165, 0, 4702.942, 4704.828, 1.886, 825, 4704.828, 4704.938, 0.11, 110, 0, 4704.938, 4707.513, 2.575, 1100, 4707.513, 4707.604, 0.091, 91, 0, 4707.604, 4713.696, 6.092, 2730, 4713.696, 4713.787, 0.091, 91, 0, 4713.787, 4713.787, 0, 0,    13.671,
 101, 1, 4710, 4710, 4710.116, 0.116, 110, 0, 4710.116, 4712.428, 2.312, 1100, 4712.428, 4712.593, 0.165, 165, 0, 4712.593, 4714.205, 1.612, 825, 4714.205, 4714.315, 0.11, 110, 0, 4714.315, 4716.641, 2.326, 1100, 4716.641, 4716.732, 0.091, 91, 0, 4716.732, 4722.568, 5.837, 2730, 4722.568, 4722.66, 0.091, 91, 0, 4722.66, 4722.66, 0, 0,    12.544,
 102, 1, 4720, 4720, 4720.116, 0.116, 110, 0, 4720.116, 4722.635, 2.519, 1100, 4722.635, 4722.8, 0.165, 165, 0, 4722.8, 4724.596, 1.797, 825, 4724.596, 4724.707, 0.11, 110, 0, 4724.707, 4727.211, 2.504, 1100, 4727.211, 4727.302, 0.091, 91, 0, 4727.302, 4733.557, 6.254, 2730, 4733.557, 4733.648, 0.091, 91, 0, 4733.648, 4733.648, 0, 0,    13.532,
 103, 1, 4730, 4730, 4730.106, 0.106, 100, 0, 4730.106, 4732.519, 2.413, 1000, 4732.519, 4732.67, 0.15, 150, 0, 4732.67, 4734.142, 1.472, 750, 4734.142, 4734.242, 0.1, 100, 0, 4734.242, 4736.257, 2.015, 1000, 4736.257, 4736.34, 0.083, 83, 0, 4736.34, 4741.537, 5.196, 2490, 4741.537, 4741.62, 0.083, 83, 0, 4741.62, 4741.62, 0, 0,    11.514,
 104, 1, 4740, 4740, 4740.116, 0.116, 110, 0, 4740.116, 4742.392, 2.276, 1100, 4742.392, 4742.557, 0.165, 165, 0, 4742.557, 4744.583, 2.026, 825, 4744.583, 4744.693, 0.11, 110, 0, 4744.693, 4747.323, 2.63, 1100, 4747.323, 4747.414, 0.091, 91, 0, 4747.414, 4753.744, 6.329, 2730, 4753.744, 4753.834, 0.091, 91, 0, 4753.834, 4753.834, 0, 0,    13.718,
 105, 1, 4750, 4750, 4750.106, 0.106, 100, 0, 4750.106, 4752.699, 2.593, 1000, 4752.699, 4752.849, 0.15, 150, 0, 4752.849, 4754.428, 1.579, 750, 4754.428, 4754.528, 0.1, 100, 0, 4754.528, 4756.55, 2.022, 1000, 4756.55, 4756.633, 0.083, 83, 0, 4756.633, 4761.867, 5.234, 2490, 4761.867, 4761.95, 0.083, 83, 0, 4761.95, 4761.95, 0, 0,    11.844,
 106, 1, 4760, 4760, 4760.116, 0.116, 110, 0, 4760.116, 4762.202, 2.087, 1100, 4762.202, 4762.368, 0.165, 165, 0, 4762.368, 4764.075, 1.708, 825, 4764.075, 4764.186, 0.11, 110, 0, 4764.186, 4766.888, 2.702, 1100, 4766.888, 4766.979, 0.091, 91, 0, 4766.979, 4773.046, 6.067, 2730, 4773.046, 4773.137, 0.091, 91, 0, 4773.137, 4773.137, 0, 0,    13.021,
 107, 1, 4770, 4770, 4770.106, 0.106, 100, 0, 4770.106, 4772.004, 1.898, 1000, 4772.004, 4772.154, 0.15, 150, 0, 4772.154, 4773.861, 1.707, 750, 4773.861, 4773.961, 0.1, 100, 0, 4773.961, 4776.102, 2.141, 1000, 4776.102, 4776.185, 0.083, 83, 0, 4776.185, 4781.371, 5.185, 2490, 4781.371, 4781.454, 0.083, 83, 0, 4781.454, 4781.454, 0, 0,    11.348,
 108, 1, 4780, 4780, 4780.106, 0.106, 100, 0, 4780.106, 4782.385, 2.279, 1000, 4782.385, 4782.536, 0.15, 150, 0, 4782.536, 4784.037, 1.502, 750, 4784.037, 4784.137, 0.1, 100, 0, 4784.137, 4786.318, 2.181, 1000, 4786.318, 4786.402, 0.083, 83, 0, 4786.402, 4791.503, 5.102, 2490, 4791.503, 4791.586, 0.083, 83, 0, 4791.586, 4791.586, 0, 0,    11.480,
 109, 1, 4790, 4790, 4790.106, 0.106, 100, 0, 4790.106, 4792.417, 2.311, 1000, 4792.417, 4792.567, 0.15, 150, 0, 4792.567, 4794.293, 1.726, 750, 4794.293, 4794.393, 0.1, 100, 0, 4794.393, 4796.631, 2.237, 1000, 4796.631, 4796.714, 0.083, 83, 0, 4796.714, 4801.893, 5.179, 2490, 4801.893, 4801.976, 0.083, 83, 0, 4801.976, 4801.976, 0, 0,    11.870,
 110, 1, 4800, 4800, 4800.116, 0.116, 110, 0, 4800.116, 4802.428, 2.312, 1100, 4802.428, 4802.593, 0.165, 165, 0, 4802.593, 4804.372, 1.78, 825, 4804.372, 4804.482, 0.11, 110, 0, 4804.482, 4806.689, 2.207, 1100, 4806.689, 4806.78, 0.091, 91, 0, 4806.78, 4812.528, 5.748, 2730, 4812.528, 4812.619, 0.091, 91, 0, 4812.619, 4812.619, 0, 0,    12.503,
 111, 1, 4810, 4810, 4810.116, 0.116, 110, 0, 4810.116, 4812.384, 2.268, 1100, 4812.384, 4812.549, 0.165, 165, 0, 4812.549, 4814.136, 1.587, 825, 4814.136, 4814.246, 0.11, 110, 0, 4814.246, 4816.677, 2.431, 1100, 4816.677, 4816.768, 0.091, 91, 0, 4816.768, 4822.14, 5.372, 2730, 4822.14, 4822.24, 0.1, 91, 0, 4822.24, 4822.24, 0, 0,    12.124,
 112, 1, 4820, 4820, 4820.106, 0.106, 100, 0, 4820.106, 4822.352, 2.246, 1000, 4822.352, 4822.502, 0.15, 150, 0, 4822.502, 4823.947, 1.445, 750, 4823.947, 4824.047, 0.1, 100, 0, 4824.047, 4826.081, 2.034, 1000, 4826.081, 4826.164, 0.083, 83, 0, 4826.164, 4830.703, 4.539, 2490, 4830.703, 4830.786, 0.083, 83, 0, 4830.786, 4830.786, 0, 0,    10.680,
 113, 1, 4830, 4830, 4830.116, 0.116, 110, 0, 4830.116, 4832.464, 2.348, 1100, 4832.464, 4832.629, 0.165, 165, 0, 4832.629, 4834.257, 1.628, 825, 4834.257, 4834.367, 0.11, 110, 0, 4834.367, 4837.125, 2.758, 1100, 4837.125, 4837.216, 0.091, 91, 0, 4837.216, 4843.198, 5.982, 2730, 4843.198, 4843.29, 0.091, 91, 0, 4843.29, 4843.29, 0, 0,    13.174,
 114, 1, 4840, 4840, 4840.106, 0.106, 100, 0, 4840.106, 4842.431, 2.325, 1000, 4842.431, 4842.581, 0.15, 150, 0, 4842.581, 4844.321, 1.74, 750, 4844.321, 4844.421, 0.1, 100, 0, 4844.421, 4846.548, 2.127, 1000, 4846.548, 4846.631, 0.083, 83, 0, 4846.631, 4852.586, 5.955, 2490, 4852.586, 4852.669, 0.083, 83, 0, 4852.669, 4852.669, 0, 0,    12.563,
