time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
839.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1037,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
840.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1006,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
841.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1170,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
842.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1220,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
843.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1109,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
844.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1222,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
845.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1408,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
846.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1178,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
847.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1413,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
848.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1327,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
849.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1069,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
850.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1246,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
851.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1181,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
852.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,983,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
853.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1320,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
854.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1385,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
855.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1235,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
856.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1098,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
857.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1221,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
858.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1155,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
859.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1407,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
860.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1199,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
861.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1054,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
862.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1068,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
863.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1046,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
864.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1431,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
865.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1052,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
866.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1162,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
867.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1013,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
868.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1432,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
869.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1229,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
870.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1279,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
871.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1242,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
872.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1194,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
873.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1220,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
874.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1224,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
875.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1048,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
876.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1022,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
877.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1173,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
878.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1066,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
879.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,997,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
880.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1380,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
881.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1399,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
882.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1435,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
883.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1349,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
884.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1063,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
885.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1119,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
886.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1183,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
887.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1382,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
888.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,974,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
889.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,999,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
890.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1042,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
891.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1082,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
892.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1241,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
893.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1396,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
894.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1356,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
895.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1165,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
896.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,999,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
897.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1152,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
898.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1324,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
899.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1069,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
900.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1186,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
901.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1269,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
902.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1158,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
903.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1181,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
904.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1298,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
905.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1014,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
906.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,991,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
907.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1145,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
908.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1359,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
909.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,981,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
910.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1387,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
911.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1128,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
912.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1358,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
913.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1135,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
914.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1141,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
915.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,964,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
916.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1422,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
917.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1426,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
918.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1034,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
919.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1229,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
920.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1143,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
921.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1181,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
922.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1078,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
923.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1407,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
924.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1008,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
925.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1402,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
926.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1332,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
927.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1341,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
928.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1222,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
929.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1301,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
930.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1041,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
931.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1028,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
932.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1018,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
933.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1235,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
934.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1367,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
935.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1145,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
936.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1087,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
937.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1182,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
938.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1322,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
939.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1141,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
940.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1264,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
941.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1128,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
942.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1230,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
943.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1249,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
944.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1213,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
945.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1027,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
946.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,967,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
947.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1264,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
948.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1369,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
949.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1281,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
950.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1278,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
951.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1398,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
952.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1420,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
953.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1323,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
954.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1323,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
955.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1013,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
956.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1307,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
957.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1294,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
958.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,980,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
959.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1262,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
960.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1286,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
961.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1429,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
962.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1287,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
963.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1223,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
964.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1069,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
965.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1205,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
966.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1398,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
967.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1154,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
968.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1168,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
969.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1258,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
970.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1123,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
971.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1305,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
972.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1247,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
973.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1034,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
974.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1339,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
975.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1006,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
976.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1061,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
977.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1241,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
978.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1369,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
979.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1290,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
980.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1398,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
981.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1399,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
982.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1009,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
983.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1009,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
984.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1404,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
985.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1126,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
986.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1000,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
987.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,987,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
988.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1367,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
989.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1260,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
990.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1105,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
991.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1375,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
992.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1259,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
993.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1140,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
994.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1236,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
995.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1046,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
996.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1371,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
997.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1259,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
998.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1274,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
999.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1296,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
1000.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,992,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
